comment,sentiment_scores,sentiment,subjectivity,word_count
My goal is to build an app that uses data science to help others achieve their goals!,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4574}",Positive,0.0,17
Very good information!  I agree with you that reading others’ code is the best way to learn!  I just uploaded a case study demo of data analytics.,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8943}",Positive,0.54,28
Very annoying background music. Also in podcast. Otherwise perfect.😌,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.4576}",Negative,1.0,9
Does helping python for become a data scientist,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",Positive,0.0,8
Im 20 and know nothing about data science but find the concept of it interesting. Would I need college qualifications in this field to be accepted hypothetically?,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.7351}",Positive,0.5,27
I have undergraduate in financial engineering and I want to pursue a master in Data science and business analysis .. I do have this much of coding background any advice,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0772}",Positive,0.1,29
Mine starting from June was to learn Rstudio and Python3. I got the basic machine learning in Rstudio and data visualization in Python3. I wanna understand neural networks in R and basic machine learning in Python before school starts.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.11666666666666665,40
Awesome advice. I have just begun my DS journey and this gave a roadmap. Thank you Ken,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.765}",Positive,1.0,17
"Hey l just saw your channel which is totally helpful to me.. I am a civil engineer and want to get in this specific field. I haven't started to study yet but I believe that your videos will temp me to do it... And also, do you have an Instagram?","{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.2952}",Positive,0.4375,51
I'm a graduating student in BS Forestry but technology and programming is my passion. Do you think there is a field in Data Science where I can still apply my degree?? And do you think I should take another degree or should I just take Masters and Certificates? Thank you so much this video is very helpful and I like how you still reply to every comments until now.,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9483}",Positive,0.25,70
Just beginning to explore a career change into data science. Thanks for the great video. I'll be sure to watch some more!,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.8622}",Positive,0.5847222222222221,23
Nice. Thanks for the information brother.,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.6908}",Positive,0.6,6
Thanks and please don't stop posting such nice video. Helping me a lot.,"{'neg': 0.0, 'neu': 0.367, 'pos': 0.633, 'compound': 0.8775}",Positive,0.5666666666666667,14
"I want to start learning data science but I am a bit overwhelmed with the number of courses and videos, can anyone please guide me with a road map or something so I could learn and start practising as soon as possible","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5927}",Positive,1.0,42
I love this! Thanks!,"{'neg': 0.0, 'neu': 0.115, 'pos': 0.885, 'compound': 0.8264}",Positive,0.4,4
What level of mathematics should one have in order to start?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,11
Do you think it’s realistic to strive for a Data Science career having only a highschool education? Most job descriptions make it seem like having a masters college degree is not optional but I really like Python and Machine Learning. Would I be more successful trying to become a software engineer instead?,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.9001}",Positive,0.5805555555555556,54
"Hey Ken, which courses should one do out of the courses that you mentioned on Kaggle for a foundational knowledge before one moves onto projects? Because there are about 15 of them on Kaggle. Help out!","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4574}",Positive,0.0,36
Thank you so much for your videos. I am about to start my journey :) This is such a great channel. I love your mindset and the way you explain things.,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.93}",Positive,0.6100000000000001,30
Great video! Any tips for a mid 30s changing career fields from XYZ to a data science related field?,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6588}",Positive,0.3833333333333333,19
Man this is just a fantastic video. Thank you so much. Take care :),"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.9112}",Positive,0.7000000000000001,13
Great video!,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.6588}",Positive,0.75,2
"Since many data science jobs these days require masters degree, I'm planning to take one. But my Bachelor's is in physics and I didn't take many cs/DS-related class. I had only taken an computer programming intro & computational physics intro. Didn't take linear algebra or such. Any tips how to take Master's degree in DS with my background?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.625,62
"I have a question. I have a good understanding of python. Should I learn numpy and matploylib before starting with like a book on data science, or I can begin and learn as I move on?","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.6597}",Positive,0.35000000000000003,36
"I'm very young and I've been learning a lot of programming for many months. I had already started when I was 13, but nowadays I feel more enthusiastic than before. This kind of videos are really helpful and motivating. Thanks!","{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.9624}",Positive,0.5314285714285715,42
In the age of 27 can I learn data science and also I will get job?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,16
"just choose python and use jupyter notebook, better for begginers","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",Positive,0.5,10
"I'm doing a course on Machine Learning, I would it's intermediate level. I'm also looking at data science, but honestly I'm not sure what I'm gonna do or what I want to do. I'm just learning whatever makes sense and I think I'll figure it out😅","{'neg': 0.052, 'neu': 0.832, 'pos': 0.116, 'compound': 0.4601}",Positive,0.8888888888888888,54
"Great video. How do you think coding challenges play into this? I am more computer science focused, and just graduated, and have been spending my time solving online coding challenges on hackerrank and such. Do you consider this inferior to coding projects or also a good way to learn?","{'neg': 0.052, 'neu': 0.653, 'pos': 0.295, 'compound': 0.91}",Positive,0.5875,49
"Great video senior. In Kaggle which tool is mostly used for the competitions or lessons, R or python, or both?","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6249}",Positive,0.625,20
I like to be more into how software works there advancement printed circuit making an advanced software etc so BTech in computer science with ai and machine learning would be apt for me,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5423}",Positive,0.7000000000000001,33
If I took b tech in computer science with ai and machine learning will I be able to break into data science,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.625,22
I am concerned about the Math part. Some insights on that area will be really helpful. Please advise.,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.688}",Positive,0.2,18
"You are a hero, man. You saved my ass. Thanks alot.","{'neg': 0.186, 'neu': 0.319, 'pos': 0.495, 'compound': 0.7003}",Positive,0.2,11
"Is that an oura ring? Thank you Ken for the honest helpful information, I am starting my journey into data science and this was very helpful!","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.8932}",Positive,0.43333333333333335,26
Thank you for your video it was so much helpful and insightful. I'm happy that I watched your video.,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.8511}",Positive,0.6,20
"thank a lot for the video :)

i want to know how to use python to dowland tweets and how i use them to analyse the sentiments by using ""getoldtweets "" package","{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.7003}",Positive,1.0,30
Love this!  As a pragmatist I find it appalling how intimidating this field appears before you start diving in and getting your hands dirty. Hopefully people can start to understand that DS is human intuition applying math and computing as a tool but not a concept separate from real word problem solving.,"{'neg': 0.163, 'neu': 0.687, 'pos': 0.15, 'compound': -0.2003}",Negative,0.54,52
All the Best for Ryder Cup ;),"{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.7269}",Positive,0.65,6
That's good information. Thank you so much!,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.69}",Positive,0.4,8
"I followed this video of yours and started with course from both Kaggle and Google along with a blog. Thanks for the advice.
https://machinelearning464260418.wordpress.com/blog/
Do suggest anything else that I can improve or work over.","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7003}",Positive,0.2,36
"I've been learning data science for 3 months and I've been clearing my stats and r concepts and learning ml algos and after than I wanna jump into dl, nlp , ai though I'm from commerce background but I personally like it 😊","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.5023}",Positive,0.3,46
Is it possible to learn 2 coding languages at once when they are very different,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.89,15
Did you make a chatbot which automatically replies to every comment? 🤨,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,12
I like your monitor. Is it for gaming or good for everyday use too.,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.6597}",Positive,0.6000000000000001,14
"""Thank GOD"" 🙏🏾, and thank you very much for your support and time 😉 I am using recycling (aluminum cans and plastic bottles) I know there's several nuggets to be expressed 🙄 but I don't have a clue on how to express this information to a website 🤔 Do you have ANY ideas or suggestions 😐 Let me know 👍🏿","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.6447}",Positive,0.13,62
Subscribed.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,1
My goal this week is to finish a project on EDA for a FIFA dataset and learn about Ensemble Technique.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,20
hey ken can you give me an insight on the language R as you told it is used in sports? how is it used in sports?  it would be a great help,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.7998}",Positive,0.75,32
"Halo ken. Am a student of commerce finance option ,expected to graduate this year. Am so hungry for the knowledge of data science please advise on how, where I can learn data science and how long it will take me. Please reply","{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.5574}",Positive,0.4,42
"Thanks, you really did cover all the topics that I've been looking for. Great work :)","{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.875}",Positive,0.5375,16
He is Suggesting being Professional NOT FAIR DUDE,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.3621}",Negative,0.5,8
"Hey Ken ,I want to get good at data science for industrial level,how shall I start?","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4939}",Positive,0.6000000000000001,17
I want to learn Data science guide me.,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}",Positive,0.0,8
I am an electronics engineering student. I have done a python beginners course on udemy. I want to apply in the field of data science. Could you please guide me with what my next steps should be.,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.3818}",Positive,0.0,37
This went from 0 to 100 real quick. SMH,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.4648}",Negative,0.75,9
"My goal for this week: finish the SQL datacamp course, do one Cornell course of ML each day. Hope I can make it!","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4926}",Positive,0.0,23
"Hey Ken, I enrolled in the Data Science course and I was wondering if it would be useful in any way ?  Do you really work a lot with Excel in your Data Science profession ?","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.7399}",Positive,0.1,34
"Greetings Ken Jee. 
Thanks for the clear and concise explanation. 
No doubt, with the current global climate given the pandemic, this area of study is going to pick up tremendously. 
Great to have someone guide us in the right direction. 
Hope you and family are keeping well during this difficult period.","{'neg': 0.108, 'neu': 0.628, 'pos': 0.264, 'compound': 0.8883}",Positive,0.48363095238095233,51
Thank you,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",Positive,0.0,2
"Hi Ken, could you please do a video about how to move out of the intermediary stage where you have good amount of knowledge of programming and statistics but you just can't seem to figure how to get to the next stage and be fully proficient in data science projects. 
thanks.","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.7543}",Positive,0.26666666666666666,52
"Great work Ken
I'm working on pursuing a Python basic concept by the end of this week.","{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6249}",Positive,0.4375,18
"My goal is to apply deep learning in Computational Biology and to do a big project based on that. Being a bio student this is my niche I want to work on. Hopefully, I will learn enough to get a research internship.","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4588}",Positive,0.3333333333333333,42
Thanks for the initiative.,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",Positive,0.2,4
the more i look at you the more you look like David Schwimmer from his Friends days lmao,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.8678}",Positive,0.6666666666666666,18
Thanks a lot!! can you please share some recommended  books for data science learning.,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.8309}",Positive,0.2,14
I’m trying learn data science 7-8 months,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,9
"Hi Bro,  I am already with 10 years of experienced in IT CRM technology.  I wanted to move in to Datascience. I am already working in a data science company on crm. Is it a good option to move into datascience after 10 years of exp?  Does company expect more if i join as a experienced person. Actually i am getting a good salary but still i am just working on a tool which has just limited growth.","{'neg': 0.032, 'neu': 0.845, 'pos': 0.123, 'compound': 0.6897}",Positive,0.5346938775510204,78
Tired of python python but no internship yet.,"{'neg': 0.442, 'neu': 0.558, 'pos': 0.0, 'compound': -0.5789}",Negative,0.7,8
"Hi I´m student of Actuarial Science in Mexico.  My major has a lot of subjects related to Data Science (statistics, maths and code), but I´m really interested in have more knowledge on  Data Science. I have seen a course in EDEX from Harvard about Data Science. Apart from all the good advice you gave us, will you think is a good idea to join this course? Thanks ☺️","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.9603}",Positive,0.4714285714285715,68
"Really informative, our students recommended it","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.2023}",Positive,0.2,6
"Hey Ken Jee, thanks for the video it was really helpful and highly motivated. Currently i am self employed and thinking about a career transitions towards data science and i am new to coding but i have a Bachelor degree in mathematics. I really have a passion for it so finally i thought why not give it a go. Will you please let me guide towords it step by step. what certificate do i need for a good resume or is self study is sufficient. Please help!","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.9724}",Positive,0.4493181818181818,87
What  resource  for statistics do you recommend to get started,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",Positive,0.0,10
I am currently in medical school but I want to learn data science so that I can use that knowledge in my research projects.Having so much work to do from the college side it’s becomes difficult to decide how much I want to learn and in what time. Can you give some tips?,"{'neg': 0.062, 'neu': 0.882, 'pos': 0.056, 'compound': -0.3291}",Negative,0.35,55
"I'm medical personnel, now pursuing my PhD, I was never good on Data science, its not our primary goal in medicine. But now after entering Phd my supervisor recommends R so that I can be able to analyze my data, it kills me. Any advice?","{'neg': 0.135, 'neu': 0.816, 'pos': 0.049, 'compound': -0.6253}",Negative,0.43125,46
thank you for the video and all of the information! i’m completely new to this field and done with my second year doing a different degree and hope to specialise in data science so this was a great starting point to get a grasp on the seemingly vast information out there! can’t wait to check out more videos and gain more knowledge! as for my goal this summer: relearn python coding from my high school years!,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.9392}",Positive,0.4938383838383838,80
"Thanks ,I need to learn the data science and currently i'm pursuing b.tec and i'm good at python also very passionate about to learn data science","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.8588}",Positive,0.55,28
"Hello Ken, very refreshing videos! 🙂
I have obtained Master degree in Telecommunications and am working as a network engineer. I have realized that I miss programming so much since I was very good at it and math in high school. I had some programming on college (C, MATLAB, some very basic Python), but since then stopped programming because my job doesn't require it. I like data science, artificial intelligence and Python, so I enrolled in PhD program in IoT where I've got some subjects such are Neural networks and Artificial intelligence in telecommunications.
Please, do you have any advice on how to manage my time since I am doing a job with shifts, have to study and make projects for PhD and need to learn Python, statistics and similar topics in order to make career change and become data scientist? I would much appreciate if you give me concrete examples/materials what to study and pace for passing them.

Cheers!","{'neg': 0.038, 'neu': 0.833, 'pos': 0.13, 'compound': 0.9539}",Positive,0.5529545454545455,162
"I have some grasp on Deep Learning and Python programming.
But when it comes to applying my knowledge on the datasets I suck.
Any tips my dear fellow learners??","{'neg': 0.129, 'neu': 0.767, 'pos': 0.104, 'compound': -0.2047}",Negative,0.4,29
thank you for  the info you provide.,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",Positive,0.0,7
"Very nice video, I'm studying data science and business analytics right now (I hope to finish my bachelor next year) and your videos are always very helpful and insightful.","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.8437}",Positive,0.4589285714285714,30
"Seeing what people have done on Kaggle can help, but better than Kaggle projects is to make your own projects which will require that you obtain data on your own or from someone else. It's more effective for the learning process when you have a connection to the stakeholders.","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.8831}",Positive,0.76,50
Thank youu,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",Positive,0.0,2
"Thank you for such a direct, no frills video.

Would you say that learning SQL is still a big part of data science?

Sorry if this was already asked, but skimming 800+ comments (well done btw) isn't easy 😅.","{'neg': 0.144, 'neu': 0.813, 'pos': 0.043, 'compound': -0.4782}",Negative,0.5666666666666667,40
"Cool video mate 
How to know about some beginner projects on kaggle i mean working on titanic model is cool i guess","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5574}",Positive,0.6625,22
Step 1: learn COBOL!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,4
"Hi ken, I have a question, do you know if George Washington university’s certificate in data analytics is a good way to Start out in data science with someone with no background in data science?","{'neg': 0.063, 'neu': 0.855, 'pos': 0.083, 'compound': 0.1779}",Positive,0.6000000000000001,37
Jedi Mind Trick hands,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.0516}",Negative,0.0,4
can you please show your room? it seems very interesting.😀😀😀,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",Positive,0.3,10
This was ver useful for someone new to the field! Thanks man!,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.7494}",Positive,0.21818181818181817,12
"Thanks for the advice (subscribed right away :D). Can you help explain how do you choose the right method (SVM, Random Forest, etc) to be implemented in a model for any dataset? Does it depend on the complexity of the data?","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.7149}",Positive,0.5542857142857143,41
Thank you Ken!,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4199}",Positive,0.0,3
I start this lesson from subscribing this channel 😎👌,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,9
Follow right after this video 😎,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.5357142857142857,6
"dear Ken, 
May ask you to send me the link for basic statistic course? the link you shared is not the correct one.","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6124}",Positive,0.125,23
"Thanks for sharing this. I've been kinda back and forth on my data science journey since I started a month ago. I started a trial with one learning site but had to quit because I don't have the funds now. Hopefully, I'll find a community here.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7506}",Positive,0.1,49
This guy is like the Jet Lee of Data Science,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",Positive,0.0,10
"hello ken,
do you know any free resources for learning statistics (for beginner) , i have zero knowledge in this ?","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5106}",Positive,0.8,19
"I am an entry level software engineer in the pension domain. But I want to work in the data science field for music technology, specifically Music Information Retrieval. I have an average programming experience through MATLAB and C++. I will be following some of your tips to get started on my data science journey but this was definitely motivational and directional.","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.6124}",Positive,0.3333333333333333,61
"Hi, I am a grade 12 student who wanted to get in the field of data science is there any chance that I can learn data science in 1 year(I only understand python) and if so can u guide student like us.","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5423}",Positive,1.0,43
I want to learn Computer Vision in 2 months to be able to get going with a research with my university professor,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.3182}",Positive,0.625,22
"My mini projects and things I would like to learn in 3-6 months:
1. Python programming with raspberry pi. set up good sensors to collect data. 
2. Machine learning- neuron network,  focus on image processing, object detection. 
3. Some database management with MySQL and python. I still want to enhance my data visualization skill. Maybe I will try Kaggle soon. I have already started some very simple data sets from Kaggle just to practice to use matplotlib. 
I am good at Math but I have not tried any algorithm class, what would you recommend if I stay with Python? Also what are some good kaggle datasets you would recommend to practice with machine learning or data visualization skills?","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.9383}",Positive,0.5660714285714287,118
"Hey!
I just completed kaggle micro-courses till deep learning.
I want to work on a project with someone more advanced than me.
Can anyone include me in his/her team?","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4376}",Positive,0.5,29
"Hey Ken, love your video...and would like to know the background music...","{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.7717}",Positive,0.6,13
"I am a new joiner in data science and was browsing about it and stuff. Saw your video, click on it, subscribed, and shared with friends.","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.6705}",Positive,0.45454545454545453,26
"Dear Sir, I have done my bachelor degree in Arts background ( English Literature), but school and higher secondary was in Science field. I want to build up my future studies and career in Data Science. I have asked a lot of people around me but didn’t get any appropriate answer whether I am eligible for learning Data Science from scratch or not. My aim is to do MS in DS and try to get funding for post doctoral program too. I’m also not sure whether US universities will allow me for this since I have no bachelor degree in Science or Engineering. It would be really a pioneering suggestions for me if you give me your valuable advice regarding this. Thanks for reading my comment. Hoping to hear from you soon.","{'neg': 0.038, 'neu': 0.833, 'pos': 0.129, 'compound': 0.9148}",Positive,0.3392361111111112,135
Solid,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1531}",Positive,0.1,1
Thank you very much :),"{'neg': 0.0, 'neu': 0.342, 'pos': 0.658, 'compound': 0.6983}",Positive,0.63,4
"Hello there! I am an incoming college freshman taking up BS Management Information Systems, do you think can set me up on the right path for data science?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.5357142857142857,28
am soo glad i found this when i was beginning my data science journey.. i am a physics major trying to venture into data science.. Thanks @Ken Jee,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7096}",Positive,0.5666666666666667,28
"Nice video! I'm not familiar with your channel but saw the thumbnail/its length and clicked through - a few other ideas/resources to choose from that I think can be really helpful for beginners depending on how they like to learn:
---------------
1. Make a habit of partitioning off a small portion of your learning time to do some light reading on best practices - this is softer information and can often be more subjective than the harder skills, but it can be extremely helpful in adding context to why certain things are the way they are and potentially help save you some cleanup down the road (things like docstrings, virtual environments, project directory structure, etc). (Like everything else) this can be overwhelming and my advice would also be to choose one thing at a time and start trying to build it into your workflow - docstrings and virtual environments are both good examples of things that take a little getting used to but can feel very fluid after a short period of time and save a lot of headaches with package managers (+ if you're using vscode or PyCharm the autodocstrings are great and keep your time spent doing the things the machine can't, not playing with margins)
---------------
2. Listening to podcasts about the subject (IMO) is also extremely valuable and can be done on the go - even if as a beginner you don't understand much that they're talking about, hearing others talk about common problems before you get to them can help you understand what's happening more quickly whenever you do. Additionally, a huge part of this field is learning how to articulate the problem you're trying to solve for on google/stack, and listening to podcasts can help you learn how to articulate things better both verbally and in writing. I'm much less familiar with the R podcast landscape but for Python beginners, Talk Python To Me is great for slightly deeper dives into a specific problem domain and Python Bytes is good/fun weekly exposure to the evolving packaging landscape.
2.1 Quick addition to the above point, another thing it can really help with is understanding the extent to which most problems, particularly on the data processing/cleansing/wrangling front have already been solved for - I've often seen more novice programmers try to recreate the wheel at every turn and hearing more experienced people unpack how they approach problem solving can help save you from writing a script to do something that's part of a standard library.
---------------
3. Time spent finding the right resources is never time wasted - in addition to paid courses/etc, I'd encourage finding someone on Youtube/similar who does a good job of articulating things in a way that makes sense to you. Corey Schafer has a  fantastic Python channel covering everything from basics/best practices to end-to-end application development
---------------
4. Acknowledging that this would fall somewhere towards the latter half of the progression outlined in your video, I think it's super worth calling out that all the services we use personally have open APIs from which we can programmatically extract our data from and can be a great way to build out your mechanics in a fun/more personal way - it's also a natural and safer step towards web scraping since it's all the same communication protocol. Amongst many others, Spotify has a super user-friendly API and a well-supported helper library called Spotipy for anyone who might like this idea and be looking for a place to start Python beginnings to start learning how APIs work.
---------------
Again great video and I hope the data dump's welcomed:)","{'neg': 0.025, 'neu': 0.759, 'pos': 0.216, 'compound': 0.9992}",Positive,0.4556618023553508,606
"Hi Ken Jee, it's my first time here in this channel. Thanks for sharing your data science journey and giving good advice. I graduated from Bachelor in Chemistry, worked in Biology research field (mainly bench work) for >3 years and intending to pursue a Masters in Biomedical Data Science. I would like to ask if learning Python and basic statistics through online courses will be sufficient for me to bridge that gap between wet-lab based research knowledge & skills and data sciences/bioinformatics? I'm unsure if this is the right place to ask about biomedical data science/bioinformatics but I am hoping to receive some advice from a data science expert so that I can better prepare for a field switch. Thank you!","{'neg': 0.012, 'neu': 0.824, 'pos': 0.164, 'compound': 0.9534}",Positive,0.3753401360544218,122
Summer goals 2020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
I am in love with you <3,"{'neg': 0.0, 'neu': 0.36, 'pos': 0.64, 'compound': 0.7964}",Positive,0.8,7
What about SQL?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
Thank you for the quality content! Recommended your channel to my friends as well :),"{'neg': 0.0, 'neu': 0.439, 'pos': 0.561, 'compound': 0.8955}",Positive,1.0,14
Thanks a lot for sharing.. I am a graphic designer strong with design visual skills frm media background 10 years.. What job profile would be best for me then here to learn????. Also Many industries have age criteria after certain age then dont hire u. How does age factors work here  when a old 45 age fresher works under 25 age experienced person???,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9254}",Positive,0.42275132275132277,63
I want to swith my career in to AI/machine learning field. I did IBM Data science certification. Can you you please tell which online course should I take next to have practical knowledge. I have learnt basics of python,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3818}",Positive,0.0,39
Hey ! can you upload some videos on how to start and be much familiar with kaggle ? would really appreciate that !,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.554}",Positive,0.35,20
켄 리 짱!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
"Good starting point. Let me share my experience. I have a master in statistics,  I can code in R, and I have good experience to conceptualize data products. However, I'm still far from a data scientist. There's more about data engineering (getting the data ready) and deployment (platforms, UIs, APIs, servers, containerized, DevOps) that need to be included in my skillset. Your journey shows almost half the way towards data science.

This is for everyone: keep learning new tricks and practicing with real examples.","{'neg': 0.018, 'neu': 0.888, 'pos': 0.095, 'compound': 0.7579}",Positive,0.46902356902356906,86
I had started learning the basics of data science a month ago but had a break due to various works from college ............... I hope i don't break this habit again,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.5927}",Positive,0.4375,31
